schema_version,run_id,opmode_name,run_started_at,timestamp_ms,device_name,commanded_power,encoder_position_ticks,encoder_velocity_ticks_per_second,current_amps,motor_mode,battery_voltage
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,0,leftFront,0.5126,0,1975.1713,1.4933,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,0,leftBack,0.492,0,1982.7819,1.537,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,0,rightFront,0.4934,0,2028.9286,1.5229,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,0,rightBack,0.4996,0,2021.4632,1.5235,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,100,leftFront,0.4819,200,2021.4385,1.5114,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,100,leftBack,0.5184,200,1981.8594,1.5002,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,100,rightFront,0.5058,200,1978.7976,1.4915,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,100,rightBack,0.4806,200,1999.5961,1.5055,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,200,leftFront,0.5166,401,1983.6484,1.5458,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,200,leftBack,0.4855,401,2018.9237,1.5457,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,200,rightFront,0.5042,401,1990.2358,1.5199,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,200,rightBack,0.4858,401,2026.499,1.4866,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,300,leftFront,0.4832,601,1986.5668,1.57,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,300,leftBack,0.4956,601,2011.2954,1.5233,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,300,rightFront,0.4897,601,2000.7188,1.5143,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,300,rightBack,0.4843,601,1985.6359,1.5074,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,400,leftFront,0.4827,801,2009.3131,1.5177,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000002,ExampleOpMode,2025-03-15T10:00:00Z,400,leftBack,0.5171,801,1987.6504,1.5689,RUN_USING_ENCODER,12.552
