schema_version,run_id,opmode_name,run_started_at,timestamp_ms,device_name,commanded_power,encoder_position_ticks,encoder_velocity_ticks_per_second,current_amps,motor_mode,battery_voltage
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,0,leftFront,0.5199,0,1768.7998,1.6485,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,0,leftBack,0.5071,0,1796.7295,1.5715,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,0,rightFront,0.5098,0,1792.1443,1.649,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,0,rightBack,0.5165,0,1809.0102,1.6108,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,100,leftFront,0.5001,178,1770.3112,1.6406,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,100,leftBack,0.4855,178,1776.0866,1.656,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,100,rightFront,0.5198,178,1774.5655,1.6027,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,100,rightBack,0.4945,178,1757.5615,1.5742,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,200,leftFront,0.506,356,1759.3199,1.5972,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,200,leftBack,0.4931,356,1776.0954,1.6577,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,200,rightFront,0.4992,356,1791.9128,1.5778,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,200,rightBack,0.4863,356,1756.7285,1.5698,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000007,ExampleOpMode,2025-03-15T10:00:00Z,300,leftFront,0.4869,534,1780.5294,1.6043,RUN_USING_ENCODER,12.564
