schema_version,run_id,opmode_name,run_started_at,timestamp_ms,device_name,commanded_power,encoder_position_ticks,encoder_velocity_ticks_per_second,current_amps,motor_mode,battery_voltage
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,0,slideLeftFront,0.4985,0,2009.239,1.4869,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,0,slideLeftBack,0.5064,0,1983.4729,1.4695,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,0,slideRightFront,0.4984,0,1999.8195,1.453,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,0,slideRightBack,0.4952,0,1995.4703,1.5207,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,100,slideLeftFront,0.5066,200,2000.4486,1.5387,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,100,slideLeftBack,0.5022,200,1981.6356,1.4574,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,100,slideRightFront,0.5044,200,1988.0171,1.4963,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,100,slideRightBack,0.5077,200,1995.1284,1.4717,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,200,slideLeftFront,0.4805,400,1988.7568,1.5352,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,200,slideLeftBack,0.4927,400,2028.2548,1.4917,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,200,slideRightFront,0.4996,400,2019.5513,1.5018,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,200,slideRightBack,0.5123,400,2017.1429,1.5204,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,300,slideLeftFront,0.5131,600,1982.9273,1.505,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,300,slideLeftBack,0.5069,600,2027.4787,1.4932,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,300,slideRightFront,0.4998,600,1996.1943,1.4822,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,300,slideRightBack,0.4916,600,1977.9315,1.5195,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,400,slideLeftFront,0.4852,800,2028.6819,1.4773,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,400,slideLeftBack,0.4865,800,2012.827,1.4521,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,400,slideRightFront,0.4987,800,2013.3882,1.4721,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,400,slideRightBack,0.5024,800,1979.9936,1.548,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,500,slideLeftFront,0.5115,1000,2002.8036,1.4653,RUN_USING_ENCODER,12.54
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,500,slideLeftBack,0.4993,1000,2021.9064,1.5322,RUN_USING_ENCODER,12.54
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,500,slideRightFront,0.4956,1000,2010.1411,1.5225,RUN_USING_ENCODER,12.54
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,500,slideRightBack,0.5008,1000,1996.365,1.5147,RUN_USING_ENCODER,12.54
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,600,slideLeftFront,0.4811,1200,2014.7147,1.4874,RUN_USING_ENCODER,12.528
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,600,slideLeftBack,0.4878,1200,1988.694,1.4843,RUN_USING_ENCODER,12.528
1,00000000-aaaa-0000-0000-000000000015,ExampleOpMode,2025-03-15T10:00:00Z,600,slideRightFront,0.5166,1200,1997.3573,1.4963,RUN_USING_ENCODER,12.528
