schema_version,run_id,opmode_name,run_started_at,timestamp_ms,device_name,commanded_power,encoder_position_ticks,encoder_velocity_ticks_per_second,current_amps,motor_mode,battery_voltage
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,0,leftFront,0.4943,0,1985.8661,1.52,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,0,leftBack,0.5044,0,2022.3308,1.4594,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,0,rightFront,0.4977,0,1982.1802,1.4706,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,100,leftFront,0.5017,200,2025.486,1.5278,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,100,leftBack,0.4837,200,1984.2117,1.4593,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,100,rightFront,0.5062,200,1995.3435,1.4971,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,200,leftFront,0.5008,400,1992.564,1.4651,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,200,leftBack,0.4916,400,1999.6147,1.4519,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,200,rightFront,0.5082,400,2013.4826,1.4796,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,300,leftFront,0.508,600,2001.4924,1.4995,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,300,leftBack,0.5034,600,2008.4901,1.5184,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,300,rightFront,0.4912,600,1987.2454,1.4718,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,400,leftFront,0.5119,800,2010.8905,1.4709,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,400,leftBack,0.5089,800,1986.979,1.529,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000014,ExampleOpMode,2025-03-15T10:00:00Z,400,rightFront,0.4857,800,2028.6601,1.5195,RUN_USING_ENCODER,12.552
