schema_version,run_id,opmode_name,run_started_at,timestamp_ms,device_name,commanded_power,encoder_position_ticks,encoder_velocity_ticks_per_second,current_amps,motor_mode,battery_voltage
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,0,leftFront,0.4875,0,1968.1994,1.5178,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,0,leftBack,0.5177,0,1980.0628,1.5462,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,0,rightFront,0.4954,0,1987.915,1.5048,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,0,rightBack,0.4813,0,1945.2157,1.5269,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,100,leftFront,0.4819,196,1964.7603,1.51,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,100,leftBack,0.4914,196,1971.187,1.5028,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,100,rightFront,0.482,196,1941.2247,1.4736,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,100,rightBack,0.4815,196,1951.6914,1.4845,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,200,leftFront,0.492,392,1936.479,1.5354,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,200,leftBack,0.5183,392,1959.9117,1.5126,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,200,rightFront,0.4925,392,1980.6684,1.5682,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,200,rightBack,0.503,392,1984.3659,1.5164,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,300,leftFront,0.4907,588,1986.2731,1.5214,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,300,leftBack,0.5096,588,1954.074,1.5162,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,300,rightFront,0.5057,588,1955.5332,1.5459,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,300,rightBack,0.4996,588,1940.891,1.4869,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,400,leftFront,0.4927,784,1946.3295,1.4981,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,400,leftBack,0.4864,784,1980.2209,1.5679,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,400,rightFront,0.5147,784,1959.0049,1.5673,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,400,rightBack,0.4929,784,1933.4575,1.4879,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,500,leftFront,0.5132,980,1947.1703,1.4756,RUN_USING_ENCODER,12.54
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,500,leftBack,0.4859,980,1983.2735,1.5031,RUN_USING_ENCODER,12.54
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,500,rightFront,0.494,980,1956.6795,1.4925,RUN_USING_ENCODER,12.54
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,500,rightBack,0.5101,980,1958.6298,1.538,RUN_USING_ENCODER,12.54
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,600,leftFront,0.5182,1176,1969.4992,1.4952,RUN_USING_ENCODER,12.528
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,600,leftBack,0.4941,1176,1967.1551,1.5432,RUN_USING_ENCODER,12.528
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,600,rightFront,0.4988,1176,1974.3747,1.5173,RUN_USING_ENCODER,12.528
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,600,rightBack,0.4953,1176,1979.1707,1.5678,RUN_USING_ENCODER,12.528
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,700,leftFront,0.5021,1372,1980.2538,1.4899,RUN_USING_ENCODER,12.516
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,700,leftBack,0.4948,1372,1987.5765,1.5242,RUN_USING_ENCODER,12.516
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,700,rightFront,0.4947,1372,1964.118,1.568,RUN_USING_ENCODER,12.516
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,700,rightBack,0.486,1372,1985.2385,1.512,RUN_USING_ENCODER,12.516
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,800,leftFront,0.5041,1568,1960.622,1.5149,RUN_USING_ENCODER,12.504
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,800,leftBack,0.4802,1568,1942.6965,1.536,RUN_USING_ENCODER,12.504
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,800,rightFront,0.517,1568,1948.1462,1.5062,RUN_USING_ENCODER,12.504
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,800,rightBack,0.5139,1568,1984.069,1.5327,RUN_USING_ENCODER,12.504
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,900,leftFront,0.5053,1764,1930.294,1.5569,RUN_USING_ENCODER,12.492
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,900,leftBack,0.4829,1764,1949.8893,1.4835,RUN_USING_ENCODER,12.492
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,900,rightFront,0.5098,1764,1987.3913,1.5386,RUN_USING_ENCODER,12.492
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,900,rightBack,0.5048,1764,1933.8871,1.521,RUN_USING_ENCODER,12.492
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1000,leftFront,0.5134,1960,1979.5821,1.5656,RUN_USING_ENCODER,12.48
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1000,leftBack,0.5128,1960,1952.324,1.5539,RUN_USING_ENCODER,12.48
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1000,rightFront,0.5162,1960,1971.5668,1.5272,RUN_USING_ENCODER,12.48
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1000,rightBack,0.4868,1960,1957.5131,1.4991,RUN_USING_ENCODER,12.48
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1100,leftFront,0.4889,2156,1939.9154,1.5196,RUN_USING_ENCODER,12.468
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1100,leftBack,0.482,2156,1985.417,1.4863,RUN_USING_ENCODER,12.468
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1100,rightFront,0.4947,2156,1937.7832,1.5698,RUN_USING_ENCODER,12.468
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1100,rightBack,0.4876,2156,1947.6498,1.5278,RUN_USING_ENCODER,12.468
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1200,leftFront,0.5057,2352,1958.72,1.5018,RUN_USING_ENCODER,12.456
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1200,leftBack,0.5115,2352,1938.247,1.5645,RUN_USING_ENCODER,12.456
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1200,rightFront,0.5064,2352,1943.9428,1.5396,RUN_USING_ENCODER,12.456
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1200,rightBack,0.4812,2352,1982.257,1.5589,RUN_USING_ENCODER,12.456
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1300,leftFront,0.5174,2548,1941.7842,1.4761,RUN_USING_ENCODER,12.444
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1300,leftBack,0.4916,2548,1988.1704,1.5557,RUN_USING_ENCODER,12.444
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1300,rightFront,0.5151,2548,1983.1621,1.5036,RUN_USING_ENCODER,12.444
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1300,rightBack,0.5198,2548,1936.9772,1.536,RUN_USING_ENCODER,12.444
1,00000000-aaaa-0000-0000-000000000005,ExampleOpMode,2025-03-15T10:00:00Z,1400,leftFront,0.4899,2744,1932.2911,1.5612,RUN_USING_ENCODER,12.432
