schema_version,run_id,opmode_name,run_started_at,timestamp_ms,device_name,commanded_power,encoder_position_ticks,encoder_velocity_ticks_per_second,current_amps,motor_mode,battery_voltage
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,0,leftFront,0.5044,0,1690.8236,1.6877,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,0,leftBack,0.4871,0,1655.3505,1.6842,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,0,rightFront,0.5012,0,1667.7161,1.6492,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,0,rightBack,0.5192,0,1684.1922,1.6942,RUN_USING_ENCODER,12.6
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,100,leftFront,0.5191,168,1687.923,1.6971,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,100,leftBack,0.5146,168,1681.7985,1.6842,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,100,rightFront,0.5168,168,1658.5805,1.6929,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,100,rightBack,0.5199,168,1700.9396,1.6957,RUN_USING_ENCODER,12.588
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,200,leftFront,0.4864,336,1703.1898,1.6411,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,200,leftBack,0.5187,336,1660.8929,1.6546,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,200,rightFront,0.486,336,1656.1341,1.6794,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,200,rightBack,0.4804,336,1703.6603,1.6762,RUN_USING_ENCODER,12.576
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,300,leftFront,0.5085,504,1651.8423,1.7125,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,300,leftBack,0.4969,504,1653.4071,1.6334,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,300,rightFront,0.5032,504,1664.9015,1.7008,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,300,rightBack,0.4887,504,1695.2491,1.6252,RUN_USING_ENCODER,12.564
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,400,leftFront,0.5155,672,1654.2083,1.6938,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,400,leftBack,0.5017,672,1678.301,1.6736,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,400,rightFront,0.4911,672,1667.845,1.6351,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,400,rightBack,0.4824,672,1666.9873,1.6818,RUN_USING_ENCODER,12.552
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,500,leftFront,0.5089,840,1659.111,1.6338,RUN_USING_ENCODER,12.54
1,00000000-aaaa-0000-0000-000000000008,ExampleOpMode,2025-03-15T10:00:00Z,500,leftBack,0.5111,840,1684.2501,1.6501,RUN_USING_ENCODER,12.54
